nb_fire_hydrant,INCIDENT_NBR,CREATION_DATE,INCIDENT_TYPE_DESC,DESCRIPTION_GROUPE,CASERNE,NOM_VILLE,NOM_ARROND,DIVISION,LATITUDE,LONGITUDE,NOMBRE_UNITES
638,51949,2010-06-15 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5824520109992,-73.6229046556673,6
638,51996,2010-06-15 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5824520109992,-73.6229046556673,1
638,53108,2010-06-18 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5744052878307,-73.6249627676613,1
638,53167,2010-06-19 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5607913396768,-73.5965848131255,3
638,53378,2010-06-19 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5679480512328,-73.6375291297154,11
638,54131,2010-06-21 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5701502921281,-73.6238515182332,1
638,54843,2010-06-23 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5613136423129,-73.5961117463405,1
638,54870,2010-06-23 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5699090747261,-73.6040696774601,1
638,56108,2010-06-27 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5826331843483,-73.6217773641086,1
638,56347,2010-06-28 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5761576330904,-73.6097061920015,1
638,56353,2010-06-28 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5761233969007,-73.6078610327885,1
638,56437,2010-06-28 00:00:00,"Fumée - puit d'accès",Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.573932611392,-73.6369671674034,1
638,56919,2010-06-30 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.573031460523,-73.6304050076919,1
638,57431,2010-07-01 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5699783175506,-73.640288609846,7
638,59169,2010-07-06 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5710635430224,-73.6280046109302,15
638,59566,2010-07-07 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.576743025737,-73.609181987272,3
638,59675,2010-07-08 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5553049976014,-73.6038249746533,1
638,63154,2010-07-15 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5696966756026,-73.6000848523285,1
638,63351,2010-07-16 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5766122922658,-73.6140507704029,1
638,64385,2010-07-19 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5595161161654,-73.6134013276646,3
638,64982,2010-07-21 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5721178133048,-73.6092627105883,7
638,65810,2010-07-23 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5798336685276,-73.614070106149,1
638,66065,2010-07-24 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.559728263576,-73.6335765842683,1
638,66604,2010-07-26 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5737961093948,-73.6043331088823,5
638,67997,2010-07-30 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5576194472312,-73.6017413802723,1
638,68000,2010-07-30 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5652593315853,-73.6014092823282,3
638,68569,2010-08-01 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5558527044301,-73.6231412542531,1
638,68720,2010-08-02 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5684245754688,-73.6220285078966,1
638,69419,2010-08-03 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5563016937087,-73.6061323647669,1
638,70131,2010-08-05 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5801763103641,-73.6220924044206,11
638,70161,2010-08-05 00:00:00,Feu / 2e Alerte,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5683601200849,-73.6054248230419,30
638,73152,2010-08-14 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5744052878307,-73.6249627676613,1
638,73497,2010-08-15 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5647036821981,-73.6087487256319,11
638,73866,2010-08-17 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5694644482165,-73.6335868487301,1
638,73870,2010-08-17 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5600281725456,-73.6048712415294,1
638,74514,2010-08-19 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5581028593474,-73.6045090066789,1
638,74526,2010-08-19 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5664787347938,-73.6154907102677,1
638,75122,2010-08-20 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5699328534539,-73.6331651718437,6
638,75161,2010-08-21 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5739367251912,-73.6079465352625,1
638,76306,2010-08-24 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.567358492185,-73.6259720337121,4
638,76361,2010-08-25 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5528627079812,-73.5978648245671,4
638,76998,2010-08-27 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5827302389322,-73.6235716243252,1
638,78290,2010-08-31 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5690279673433,-73.6215557878738,1
638,78345,2010-08-31 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5750585307191,-73.6360217498064,2
638,79318,2010-09-02 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5744052878307,-73.6249627676613,1
638,80311,2010-09-05 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.573031460523,-73.6304050076919,1
638,82096,2010-09-11 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Ahuntsic / Cartierville,4,45.5647357448578,-73.6447336331032,6
638,82604,2010-09-12 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5716430203674,-73.624764459908,6
638,83185,2010-09-14 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5599419239336,-73.6007208146912,3
638,83419,2010-09-15 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5638391217598,-73.6095028681946,5
638,85233,2010-09-20 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5680244324881,-73.6174668182088,2
638,87253,2010-09-26 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5653922128061,-73.6037410693269,3
638,89057,2010-10-01 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5567757568373,-73.5992933874795,1
638,89194,2010-10-01 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5745360949836,-73.6364689359284,4
638,89636,2010-10-03 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5745360949836,-73.6364689359284,6
638,89951,2010-10-04 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5613136423129,-73.5961117463405,6
638,92740,2010-10-12 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5597989055053,-73.5996317574705,2
638,92866,2010-10-12 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5716220250056,-73.6274805827003,3
638,94085,2010-10-15 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5658277589358,-73.5996680360468,1
638,94173,2010-10-16 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5698583303477,-73.6004438675391,1
638,94963,2010-10-18 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5542494661816,-73.5966760716474,1
638,95323,2010-10-19 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.572581479048,-73.6381169934507,11
638,95980,2010-10-21 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5583939174851,-73.6010510858906,1
638,96040,2010-10-21 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5697530688104,-73.6250421327885,1
638,96422,2010-10-23 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5719698249263,-73.6221130584555,8
638,96641,2010-10-23 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5749813841497,-73.6070388220118,1
638,96930,2010-10-24 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5672897939136,-73.6142881256952,7
638,97499,2010-10-26 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5704102554037,-73.6327435091492,6
638,99040,2010-10-31 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5613136423129,-73.5961117463405,11
638,99063,2010-10-31 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5667062921082,-73.6033847801112,1
638,99234,2010-10-31 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5803774112926,-73.6191199666754,4
638,102086,2010-11-10 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.569640328351,-73.6211087003504,5
638,102680,2010-11-11 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5588337465279,-73.6118756587412,6
638,103078,2010-11-13 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5652260469156,-73.6082629282438,1
638,103539,2010-11-14 00:00:00,Feu / 2e Alerte,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5689435351093,-73.5969318832796,26
638,104767,2010-11-18 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5679480512328,-73.6375291297154,1
638,105240,2010-11-20 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5574011700487,-73.5939403742808,1
638,108331,2010-11-29 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5614082691645,-73.59042435768,1
638,114243,2010-12-17 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5803261435734,-73.6164801539356,5
638,114261,2010-12-17 00:00:00,"Fumée - puit d'accès",Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5689435351093,-73.5969318832796,4
638,115735,2010-12-22 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5677043247365,-73.5938678682922,3
638,115903,2010-12-22 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.579287571742,-73.6201171434287,1
638,272,2011-01-01 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5789693428141,-73.6232045883088,6
638,2820,2011-01-10 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5647036821981,-73.6087487256319,1
638,3284,2011-01-11 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5708738656351,-73.6363960067828,2
638,3993,2011-01-14 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5739367251912,-73.6079465352625,9
638,5440,2011-01-18 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5597989055053,-73.5996317574705,4
638,7295,2011-01-24 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.562587256955,-73.6106405320177,1
638,7872,2011-01-25 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.573932611392,-73.6369671674034,1
638,9002,2011-01-28 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.567576429211,-73.6241661417273,2
638,9691,2011-01-30 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5630735995403,-73.6101931304957,1
638,12236,2011-02-06 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5667062921082,-73.6033847801112,1
638,12863,2011-02-08 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5637121539949,-73.5900309337101,1
638,13869,2011-02-12 00:00:00,Feu / Agravation possible,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5776660355297,-73.6131047050863,17
638,14520,2011-02-14 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5721178133048,-73.6092627105883,3
638,18240,2011-02-26 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5618843338748,-73.6021077551879,3
638,18273,2011-02-26 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5800641169741,-73.6175303633395,11
638,18705,2011-02-28 00:00:00,Feu de cheminée *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.558487126458,-73.6073789649667,4
638,18929,2011-03-01 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5595106120259,-73.6000283383001,1
638,19426,2011-03-02 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5719762928878,-73.6244577050293,7
638,19525,2011-03-03 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5672555942064,-73.6029373983426,9
638,21497,2011-03-09 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5631398914675,-73.5966016475503,8
638,24647,2011-03-18 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5721178133048,-73.6092627105883,7
638,25292,2011-03-21 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5577837811806,-73.5990517923491,1
638,26464,2011-03-25 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5622259834337,-73.6024286236492,1
638,26858,2011-03-26 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5685531007793,-73.6009796208539,1
638,27869,2011-03-30 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5789913536267,-73.6194245668944,1
638,28867,2011-04-02 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5600755880439,-73.5915878839439,11
638,29327,2011-04-04 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5606445132326,-73.5999022541139,1
638,30144,2011-04-06 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5690245851255,-73.5968551535182,3
638,31075,2011-04-09 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5574011700487,-73.5939403742808,1
638,31177,2011-04-10 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5554340200075,-73.6004181672212,1
638,31191,2011-04-10 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5696313436278,-73.6210958693748,1
638,32134,2011-04-12 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5664938329049,-73.6267131363435,1
638,32333,2011-04-13 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5750228336288,-73.6107546395554,1
638,32728,2011-04-14 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5576194472312,-73.6017413802723,1
638,33039,2011-04-15 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.564395765531,-73.6011002771554,11
638,34106,2011-04-19 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5542632971087,-73.6014791606002,6
638,35265,2011-04-22 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5633084179019,-73.6183280851522,1
638,36679,2011-04-27 00:00:00,Acc. sans vict. av. feu - ext.,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5550769159969,-73.6072059613834,1
638,37504,2011-04-29 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5588427323074,-73.6118884857881,1
638,37507,2011-04-29 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5629507153474,-73.606939112686,1
638,37982,2011-05-01 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5590838017598,-73.6137975453685,1
638,38124,2011-05-01 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5592334400737,-73.5979783579874,1
638,38621,2011-05-02 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5647584925819,-73.6170244523985,4
638,38984,2011-05-04 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5640946701938,-73.6056858631054,7
638,40237,2011-05-07 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5687082521591,-73.6259622393829,5
638,40939,2011-05-10 00:00:00,"Feu d'auto (voie rapide)",Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5550725420731,-73.6206163038004,2
638,41010,2011-05-10 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5794805783635,-73.6162093135298,1
638,41258,2011-05-11 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5564667321936,-73.6027768027095,1
638,41330,2011-05-11 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5665005448892,-73.591406160051,1
638,41333,2011-05-11 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5554340200075,-73.6004181672212,1
638,41580,2011-05-12 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5811699800757,-73.6184296709885,1
638,42213,2011-05-13 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5619568272934,-73.6112029311659,2
638,42222,2011-05-13 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5704106024414,-73.6244414351655,1
638,44249,2011-05-20 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5652260469156,-73.6082629282438,11
638,44444,2011-05-21 00:00:00,"Fumée - puit d'accès",Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.558076548871,-73.5933266657394,1
638,44761,2011-05-22 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5574888823608,-73.6159974579523,1
638,45297,2011-05-23 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5816663179203,-73.625517079693,1
638,45550,2011-05-24 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5694734614981,-73.6335740584655,1
638,47010,2011-05-29 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5668617795839,-73.6275979251654,1
638,47817,2011-05-31 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.562621978488,-73.6023524827996,1
638,48635,2011-06-02 00:00:00,Feu de bâtiment,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5692036524431,-73.6255149417667,12
638,48929,2011-06-03 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5586835732826,-73.6180365754958,1
638,48969,2011-06-03 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5618367296834,-73.604989895273,1
638,49261,2011-06-04 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5664787347938,-73.6154907102677,1
638,49353,2011-06-04 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5692036524431,-73.6255149417667,7
638,49492,2011-06-04 00:00:00,Déchets en feu,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5631039143686,-73.6066960098666,5
638,49796,2011-06-05 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5737961093948,-73.6043331088823,1
638,51476,2011-06-10 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5741084063232,-73.6328803483263,1
638,51546,2011-06-10 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5704102554037,-73.6327435091492,1
638,51559,2011-06-10 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5756350000191,-73.6355362463287,1
638,53643,2011-06-16 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5672555942064,-73.6029373983426,5
638,55062,2011-06-20 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5830444282048,-73.6242643083289,1
638,55462,2011-06-21 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5671655221201,-73.6125711854845,1
638,55488,2011-06-21 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5721178133048,-73.6092627105883,6
638,55869,2011-06-22 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5623804020445,-73.6008020319304,1
638,56655,2011-06-25 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5718609014096,-73.6387045872115,9
638,57242,2011-06-27 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5627949681388,-73.5892096215402,1
638,57441,2011-06-27 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5566949552196,-73.6089638336201,7
638,58699,2011-07-01 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5816663179203,-73.625517079693,1
638,59183,2011-07-03 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5642083715561,-73.6091705142872,8
638,59248,2011-07-03 00:00:00,Explosion,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5698673399225,-73.6004310718778,5
638,60853,2011-07-07 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5789693428141,-73.6232045883088,1
638,61196,2011-07-08 00:00:00,10-22 avec feu,Incendies de bâtiments,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5833585852146,-73.62498262957,5
638,62767,2011-07-13 00:00:00,Feu de véhicule extérieur,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5597462602081,-73.6335766269119,1
638,63724,2011-07-16 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5756350000191,-73.6355362463287,1
638,63822,2011-07-16 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.564395765531,-73.6011002771554,4
638,63975,2011-07-17 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5670858648232,-73.5908690436809,1
638,63985,2011-07-17 00:00:00,Feu de champ *,Autres incendies,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.5714760556172,-73.6026632419714,1
