ADRESSE,COORDONNEE_SPATIALE_X,COORDONNEE_SPATIALE_Y,ELEVATION_TERRAIN,ID_BI,ID_POINT,JURIDICTION,PRECISION_DATE_INSTALL,PROPRIETAIRE,PROVENANCE_DONNEE,LATITUDE,LONGITUDE
116 avenue Queen,281958.5,5035260.032,30.581,12061,80608,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.456903797228925,-73.79205627200267
68 avenue Queen,282037.247,5034962.302,28.848,12064,80615,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45422725116096,-73.79103557938976
2 avenue Sainte-Anne,279353.644,5031869.657,25.152,12407,82485,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.4263060132056,-73.82518613225417
2 avenue Saint-Joachim,279313.852,5031988.105,25.044,12414,82506,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.4273703890302,-73.82570076039319
205 avenue Adams,281683.932,5036184.107,38.231,12790,85051,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46521000328927,-73.79561035195434
10 avenue Vermont,280283.961,5033893.499,33.303,12794,85067,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.44455048282323,-73.81339855266803
5001 route Transcanadienne,280312.051,5036815.178,39.954,11887,77277,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.47084187886151,-73.8131851226718
12 rue Malcolm,281468.57,5039206.099,32.236,15142,119718,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.49239582315651,-73.79850746802569
245-325 boulevard Saint-Jean,280227.664,5033870.433,33.31,12802,85091,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN INTERNE,45.44434094501818,-73.81411705113622
88 avenue Greystone,278048.256,5035912.78,51.261,12083,80666,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.462638729432506,-73.84208782750113
300 avenue de l' Eldorado,280034.226,5033789.228,33.945,14230,91532,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.44360340158602,-73.81658569167271
60 avenue Nicholson,281515.867,5036611.739,36.335,14184,91052,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46905243398065,-73.7977797727563
3869 boulevard des Sources,281050.653,5039057.944,31.43,14400,118976,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.491048593524376,-73.80384720771804
148 avenue Sunderland,280253.118,5035601.494,43.396,12453,82588,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45991862950877,-73.81387822406123
227 rue Montpellier,279637.24,5037897.73,-999.0,14466,119042,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.48055903897828,-73.82187067150866
4914 rue Lake,278564.19,5037514.13,-999.0,14497,119073,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.477067766329526,-73.83557573584889
11550 avenue Ovila-Boucher,294927.941,5051843.64,23.32,4483,13519,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.60643347866528,-73.62656219459296
12753 rue Monk,278378.133,5040729.846,28.285,4484,13524,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.50599672288298,-73.8381282626728
6505 chemin de la Côte-Saint-Luc,293460.148,5037132.934,52.429,4644,14004,LOCALE,DATE INSTALLATION PRECISE,COTE-SAINT-LUC,RELEVE TERRAIN INTERNE,45.47403902898342,-73.6450379148624
11601-11605 avenue Désy,295423.821,5052278.71,31.5,4693,14178,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.61035525196976,-73.62021321966051
5416-5418 boulevard Gouin Est,294223.609,5052776.158,12.879,3934,12087,LOCALE,INCONNU,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.61481397312178,-73.63561160135258
13308 rue Desjardins,277356.861,5041095.274,25.763,4602,13895,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.50924563419678,-73.85121793919888
161 avenue Lakeview,280603.862,5033362.414,28.723,12417,82510,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.4397827270278,-73.80928307295224
95 avenue de Dieppe,280691.628,5035314.758,42.214,12303,82216,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45735371149792,-73.80825709109163
147 boulevard Hymus,280334.052,5036040.682,41.858,12357,82356,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46387345039637,-73.81286521320186
111 avenue Sunderland,280596.889,5035867.547,43.341,12361,82363,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46232466171351,-73.80949565525331
158 avenue Prince-Edward,281781.176,5035561.597,38.655,12493,82687,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45961159261677,-73.79433765696965
14 avenue de Basswood Circle,280372.16,5033581.217,29.352,12495,82691,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.44174354862309,-73.81225554936671
244 route Stillview,278658.578,5034646.877,50.445,12578,82887,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.45127074914906,-73.83421613717435
4025 route Transcanadienne,280699.838,5037090.998,38.095,11893,77289,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.47333730424533,-73.80823920110919
18 avenue de Carmel Crescent,278387.87,5036346.768,45.956,12116,80746,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.46655683131928,-73.83776833587841
3477 rue de Rushbrooke,299604.051,5036611.569,13.8,15508,130806,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.46942074050936,-73.5664523381186
58 chemin du Bord-du-Lac-Lakeshore,281810.314,5034310.64,27.272,12027,80532,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.44835584173345,-73.7939064526248
36 chemin du Bord-du-Lac-Lakeshore,282216.267,5034287.801,26.016,12030,80538,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.44816362161633,-73.7887156858358
11120 rue Colbert,297764.087,5052876.681,34.897,12035,80546,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.61576345833125,-73.59021715149657
7 rue Hazel,281705.36,5040026.119,27.995,14534,119110,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.499782463352105,-73.7955164378826
17 avenue Kanata,282458.832,5036023.172,32.363,12967,85567,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.463787017023314,-73.78569381686674
470 rue Westminster,278332.312,5037448.757,41.779,14571,119147,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.47647078202887,-73.8385380990774
2 avenue Sainte-Anne,279388.145,5031933.455,25.276,13024,86432,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.4268813412273,-73.82474853401763
169 avenue Douglas-Shand,279026.294,5033940.222,47.792,12885,85347,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.444925670508326,-73.82947792348789
198 avenue Radisson,281233.224,5036308.492,41.709,14144,90920,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.466314206754646,-73.80137986212874
3897 boulevard Industriel,294495.397,5049091.452,37.469,4092,12498,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.58166220449408,-73.63204908064246
579 croissant Rockhill,273990.108,5031615.433,36.946,4093,12502,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,BEACONSFIELD,RELEVE PHOTOGRAMMETRIQUE,45.42380262203234,-73.89371038215228
4480 rue Kingston,278108.129,5039773.16,25.04,3940,12112,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.49737790545444,-73.84153145316635
11863-11867 avenue Matte,295734.487,5052898.496,31.27,4168,12663,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.61593631185854,-73.61624155296036
4570 rue de Namur,278376.059,5039947.5,24.93,4030,12332,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.49895689240518,-73.83811268195312
5830 rue des Roses,295089.272,5052572.743,21.675,4281,12906,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.61299640383411,-73.62450825824801
215 avenue du Voyageur,282027.454,5036185.771,36.859,12782,85026,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46523623946809,-73.79121755058402
194 avenue Lakeview,280293.927,5033120.155,29.664,12623,82981,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.43759201551823,-73.8132326023853
2600-2650 avenue André,283372.757,5037416.091,31.545,16812,136269,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DORVAL,RELEVE PHOTOGRAMMETRIQUE,45.47634980312059,-73.77406732973704
550-580 avenue Meloche,287074.133,5034759.949,29.053,16813,136273,LOCALE,DATE INSTALLATION PRECISE 5 ANS MAXIMUM,DORVAL,RELEVE TERRAIN INTERNE,45.45255287745,-73.72662936481365
679-701 avenue Meloche,286991.415,5035142.18,-999.0,16817,136290,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,DORVAL,RELEVE TERRAIN EXTERNE,45.45599025299199,-73.72770083862885
219 avenue Marsh,281986.416,5035956.276,38.259,12806,85115,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.4631697940308,-73.79173166537541
5-13 avenue du Plateau,279043.466,5035500.811,49.566,12323,82266,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.4589690614599,-73.82934036360068
54 avenue Belmont,282300.016,5035123.936,29.048,12122,80769,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45569026914946,-73.78768339443077
141 avenue Monterrey,281250.197,5035018.886,39.734,12231,81866,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45471033029091,-73.8011009924931
142 avenue de Windward Crescent,281284.968,5035133.246,39.034,12233,81871,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.455740561500136,-73.80066190279975
1 avenue Holiday,279266.826,5035662.907,49.542,12237,81886,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46043586428314,-73.82649280765206
620 boulevard Saint-Jean,279449.857,5035692.7,49.852,12326,82272,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.460710624071424,-73.82415395980159
1 avenue Drayton,279718.13,5032471.151,25.123,14146,90924,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.43173160911136,-73.82055904308702
1900 boulevard des Sources,282105.614,5036717.803,35.435,14194,91137,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.47002625364813,-73.79024256966107
267 avenue Inglewood,279406.717,5033835.901,39.974,14234,91540,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.444000878104575,-73.82460949241845
7 avenue Bellevue,279360.932,5033356.32,38.772,14239,91574,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,POINTE-CLAIRE,RELEVE TERRAIN INTERNE,45.439683775580086,-73.8251699432668
253 avenue Sainte-Claire,279525.264,5032762.512,28.02,14092,90712,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.4343464367823,-73.82303891267765
158 avenue de Cameron Crescent,281303.785,5036164.306,39.683,14293,92170,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.4650191369145,-73.80047063351486
310 avenue de Somervale Gardens,279620.283,5034840.688,48.076,14294,92171,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45305007999448,-73.82193102187219
11731-11735 avenue Hurteau,295594.559,5052590.968,32.986,4282,12909,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.61316731320854,-73.61802999249717
4984 rue Belleville,277864.525,5040152.067,28.11,4366,13147,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.50077818159153,-73.84466913352414
3630 rue Sabrevois,294104.801,5049012.092,40.286,4369,13156,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.58094212175932,-73.6370525769326
11721-11725 boulevard Rolland,295655.951,5052631.568,33.002,4150,12621,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.61353345357391,-73.61724360038326
5200 rue Riviera,279164.218,5041602.4,23.733,4165,12653,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.51387762978415,-73.82811431862584
13094 rue Monk,277989.959,5040615.935,29.722,4445,13395,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.5049569547872,-73.84308948966385
245 avenue Marsh,281890.544,5036096.048,37.441,12808,85123,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.4644243985764,-73.79296413526187
301 avenue Maclean,281559.696,5035916.119,38.201,12813,85148,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46279439614971,-73.79718637219611
100-190 avenue du Voyageur,282221.454,5036275.547,35.019,12785,85033,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46605037430963,-73.78874085714737
102 avenue Stockwell,281575.147,5036323.323,37.823,12787,85039,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46645912613752,-73.79700805183731
84 avenue Highgate,279271.889,5033502.193,34.88,12789,85045,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN INTERNE,45.44099314629359,-73.82631566098634
875 avenue Selkirk,279490.415,5036660.269,41.732,11874,77248,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46941864445653,-73.82368516202888
59 avenue Parkdale,281437.878,5034957.114,35.863,12104,80718,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45416077240119,-73.79869847584906
15 place de la Triade,279713.248,5035939.677,45.484,12385,82421,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46294253746106,-73.820798619526
171 boulevard Hymus,279983.021,5035931.746,43.767,12391,82436,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.462880838473154,-73.81734853309642
166 avenue Sunderland,280075.405,5035475.21,44.859,12520,82752,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45877600884005,-73.81614421682096
2751 route Transcanadienne,281287.469,5037490.567,35.215,11894,77290,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.47695285970833,-73.80074274993493
30 rue Roosevelt,277979.933,5036901.975,43.024,15375,119951,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.47153721161891,-73.84301520676684
28 avenue de Portsmouth,278435.153,5035920.762,51.936,12097,80698,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46272524462937,-73.83714098866386
82 rue Kingsley,282423.892,5039411.732,30.211,14337,118913,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.49427748287345,-73.786294336605
231 rue Andras,282338.28,5040057.173,25.702,14339,118915,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.50008260244937,-73.78741918835183
1016-1022 rue Hyman,282249.431,5039640.695,27.785,14342,118918,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.49633214241435,-73.78853692991376
81 boulevard Brunswick,280510.909,5037535.275,36.072,14410,118986,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.477328519011095,-73.81067750088272
232 chemin du Bord-du-Lac-Lakeshore,279848.569,5032348.132,25.099,14298,92181,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN INTERNE,45.43062930653576,-73.81888575568938
20 rue Norgrove,281458.894,5038697.456,36.138,14442,119018,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.48781858974865,-73.79860722608225
5165 boulevard Léger,294323.241,5052070.75,19.47,4534,13671,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.60846823529453,-73.6343192639627
4897 rue de Giverny,274083.674,5035935.295,27.351,4538,13684,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.46267834895109,-73.89278475505039
8125-8129 rue Pagé,296463.409,5031437.824,22.944,5418,16315,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.422833876982736,-73.60653057267558
7766-7768 rue Dufresne,294804.246,5033248.405,36.339,5421,16321,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN INTERNE,45.43910466541946,-73.62776852934661
54 avenue Stirling,292393.997,5031974.008,35.299,4864,14672,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE TERRAIN EXTERNE,45.427598530499175,-73.65854466098726
99 boulevard Bishop-Power,297247.353,5031916.763,21.119,5085,15365,LOCALE,DATE INSTALLATION DANS L'ANNEE COURANTE,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.42715251035186,-73.59652036406193
28 avenue Claremont,281001.957,5032802.848,25.329,12680,83117,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.43476118697985,-73.80416743311929
669 avenue Donegani,279163.563,5033461.364,35.106,12688,83138,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.44062179105116,-73.82769818925577
59 avenue Montrose,282368.735,5034784.938,27.744,11989,77542,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45264199634103,-73.78678928949826
UNKNOWN,278445.77,5036230.969,46.976,12113,80741,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.46551701125576,-73.83702175894584
18 chemin du Bord-du-Lac-Lakeshore,282553.926,5034224.093,25.305,11925,77376,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.447601187486185,-73.78439616137129
78 avenue Coolbreeze,281100.866,5034559.216,32.303,12214,81829,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.450568973787234,-73.80298806318304
19 avenue Milroy,282242.022,5034391.556,26.644,11904,77318,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.44909808954997,-73.78839120381515
86 chemin du Bord-du-Lac-Lakeshore,281414.644,5034075.027,27.495,12127,80783,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.4462225717681,-73.79895345520315
391 avenue Hermitage,278316.512,5036214.604,47.621,12132,80791,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.465364865469,-73.83867377331471
983-985 boulevard Saint-Jean,278972.2,5036613.787,43.806,12043,80564,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.468981415860114,-73.83030998581658
67 avenue Prince-Edward,281944.176,5034975.805,29.404,12045,80568,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.45434571228965,-73.7922261592089
46 avenue Prince-Edward,281986.768,5034822.508,28.763,12046,80569,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE TERRAIN EXTERNE,45.45296766322418,-73.79167446773255
90 avenue Portway,277891.841,5035881.248,50.897,12051,80586,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,POINTE-CLAIRE,RELEVE PHOTOGRAMMETRIQUE,45.46234898859065,-73.84408618692049
113 rue Marie-Curie,278721.53,5038720.52,-999.0,14509,119085,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.48792908579131,-73.83362711779326
51 rue Windermere,280209.997,5039619.03,31.527,14719,119295,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.496068237013525,-73.8146302825501
6 rue Matignan,280129.973,5040179.344,28.092,14722,119298,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.5011072683204,-73.81568224423205
32 rue Mercier,279402.051,5040356.718,28.719,14773,119349,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.50267721255924,-73.82500587337726
106 rue Beechwood,278882.722,5039909.76,31.376,14815,119391,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.49863625769146,-73.8316277530599
5 rue Banff,280061.033,5040148.121,28.793,14859,119435,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,DOLLARD-DES-ORMEAUX,RELEVE TERRAIN EXTERNE,45.50082386407576,-73.81656282030016
7110 boulevard Newman,295800.736,5033836.372,32.468,5317,16048,LOCALE,DATE INSTALLATION PRECISE 100 ANS MAXIMUM,VILLE DE MONTREAL,RELEVE PHOTOGRAMMETRIQUE,45.44440905334156,-73.61504202200918
