YEAR,MONTH,CASERNE,MEDIAN_NOMBRE_UNITES,FIRE_COUNT,AREA_SQ_KM,FIRE_COUNT_SQ_KM,LOG_MEDIAN_NOMBRE_UNITES,LOG_FIRE_COUNT_SQ_KM,SEVERITY_RISK,FREQUENCY_RISK
2014,7,3,4.0,5,1.33,3.76,1.3862943611198906,1.5602476682433286,32.0,53.0
2014,7,4,1.0,7,5.47,1.28,0.0,0.8241754429663495,0.0,27.0
2014,7,5,1.0,6,1.31,4.58,0.0,1.7191887763932197,0.0,57.99999999999999
2014,7,8,3.0,5,12.33,0.41,1.0986122886681098,0.34358970439007686,25.0,11.0
2014,7,9,5.0,10,9.29,1.08,1.6094379124341003,0.7323678937132266,37.0,24.0
2014,7,10,4.0,3,2.65,1.13,1.3862943611198906,0.7561219797213337,32.0,25.0
2014,7,13,1.0,7,3.55,1.97,0.0,1.0885619528146082,0.0,36.0
2014,7,14,1.0,13,10.31,1.26,0.0,0.8153648132841944,0.0,27.0
2014,7,15,1.0,4,6.6,0.61,0.0,0.47623417899637155,0.0,15.0
2014,7,16,1.0,15,2.72,5.51,0.0,1.873339456220478,0.0,64.0
2014,7,17,1.0,14,4.89,2.86,0.0,1.3506671834767394,0.0,46.0
2014,7,18,1.0,12,6.02,1.99,0.0,1.095273387402595,0.0,37.0
2014,7,19,1.5,26,8.29,3.14,0.4054651081081644,1.420695787837223,9.0,48.0
2014,7,20,1.0,12,6.3,1.9,0.0,1.0647107369924282,0.0,36.0
2014,7,21,1.0,7,9.76,0.72,0.0,0.5423242908253617,0.0,17.0
2014,7,22,5.0,3,3.8,0.79,1.6094379124341003,0.5822156198526637,37.0,19.0
2014,7,23,1.5,8,4.73,1.69,0.4054651081081644,0.9895411936137477,9.0,33.0
2014,7,25,1.0,14,2.99,4.68,0.0,1.7369512327330598,0.0,59.0
2014,7,26,1.0,4,1.99,2.01,0.0,1.1019400787607843,0.0,37.0
2014,7,27,4.5,6,6.64,0.9,1.5040773967762742,0.6418538861723947,34.0,21.0
2014,7,28,1.0,6,13.87,0.43,0.0,0.3576744442718159,0.0,11.0
2014,7,29,1.0,7,4.06,1.72,0.0,1.000631880307906,0.0,33.0
2014,7,30,1.0,13,3.44,3.78,0.0,1.5644405465033644,0.0,53.0
2014,7,31,1.0,7,2.01,3.48,0.0,1.4996230464268938,0.0,51.0
2014,7,32,1.0,6,4.69,1.28,0.0,0.8241754429663495,0.0,27.0
2014,7,33,1.0,17,5.14,3.31,0.0,1.4609379041156565,0.0,49.0
2014,7,34,1.0,9,4.04,2.23,0.0,1.172482137234565,0.0,39.0
2014,7,35,1.0,5,3.08,1.62,0.0,0.9631743177730056,0.0,32.0
2014,7,37,8.0,8,4.69,1.71,2.0794415416798357,0.9969486348916096,47.0,33.0
2014,7,38,1.0,11,20.3,0.54,0.0,0.43178241642553783,0.0,14.000000000000002
2014,7,39,1.0,11,8.68,1.27,0.0,0.8197798314933114,0.0,27.0
2014,7,40,1.0,10,8.98,1.11,0.0,0.7466879474879753,0.0,25.0
2014,7,41,2.0,5,2.48,2.02,0.6931471805599453,1.1052568313867783,16.0,37.0
2014,7,42,1.0,9,10.29,0.87,0.0,0.6259384308664954,0.0,20.0
2014,7,43,5.5,2,5.11,0.39,1.7047480922384253,0.32930374714260047,39.0,10.0
2014,7,44,1.0,2,13.98,0.14,0.0,0.1310282624064042,0.0,3.0
2014,7,45,1.0,3,3.99,0.75,0.0,0.5596157879354227,0.0,18.0
2014,7,46,1.0,14,5.32,2.63,0.0,1.2892326482767593,0.0,43.0
2014,7,47,1.0,5,3.71,1.35,0.0,0.8544153281560676,0.0,28.000000000000004
2014,7,48,1.0,9,2.28,3.95,0.0,1.599387576580599,0.0,54.0
2014,7,49,1.0,6,7.05,0.85,0.0,0.6151856390902335,0.0,20.0
2014,7,50,1.0,14,6.11,2.29,0.0,1.1908875647772805,0.0,40.0
2014,7,51,1.0,1,17.84,0.06,0.0,0.058268908123975824,0.0,1.0
2014,7,52,4.0,1,6.04,0.17,1.3862943611198906,0.1570037488096647,32.0,4.0
2014,7,53,3.0,3,10.99,0.27,1.0986122886681098,0.23901690047049992,25.0,7.000000000000001
2014,7,54,1.0,3,9.67,0.31,0.0,0.2700271372130602,0.0,8.0
2014,7,55,5.0,6,18.93,0.32,1.6094379124341003,0.27763173659827955,37.0,8.0
2014,7,56,2.0,5,23.55,0.21,0.6931471805599453,0.1906203596086497,16.0,5.0
2014,7,57,1.0,8,12.81,0.62,0.0,0.4824261492442928,0.0,15.0
2014,7,61,1.0,8,15.06,0.53,0.0,0.4252677354043441,0.0,13.0
2014,7,63,1.0,6,16.54,0.36,0.0,0.30748469974796055,0.0,9.0
2014,7,64,1.0,21,17.88,1.17,0.0,0.7747271675523681,0.0,26.0
2014,7,65,4.0,19,16.1,1.18,1.3862943611198906,0.7793248768009975,32.0,26.0
2014,7,66,3.0,23,6.06,3.8,1.0986122886681098,1.5686159179138452,25.0,53.0
2014,7,67,5.0,3,3.76,0.8,1.6094379124341003,0.5877866649021191,37.0,19.0
2014,7,71,1.0,1,14.53,0.07,0.0,0.06765864847381486,0.0,1.0
2014,7,72,1.0,7,19.75,0.35,0.0,0.30010459245033816,0.0,9.0
2014,7,73,1.0,10,8.65,1.16,0.0,0.7701082216960737,0.0,25.0
2014,7,74,1.0,4,7.55,0.53,0.0,0.4252677354043441,0.0,13.0
2014,7,75,1.0,2,3.82,0.52,0.0,0.41871033485818504,0.0,13.0
2014,7,76,1.0,3,4.02,0.75,0.0,0.5596157879354227,0.0,18.0
2014,7,77,1.5,2,1.41,1.42,0.4054651081081644,0.883767540168595,9.0,28.999999999999996
2014,7,78,5.0,3,8.62,0.35,1.6094379124341003,0.30010459245033816,37.0,9.0
2014,8,3,6.0,5,1.33,3.76,1.791759469228055,1.5602476682433286,41.0,53.0
2014,8,4,1.0,5,5.47,0.91,0.0,0.6471032420585385,0.0,21.0
2014,8,5,1.0,5,1.31,3.82,0.0,1.572773928062509,0.0,53.0
2014,8,8,7.0,3,12.33,0.24,1.9459101490553132,0.2151113796169455,44.0,6.0
2014,8,9,5.0,9,9.29,0.97,1.6094379124341003,0.6780335427498971,37.0,22.0
2014,8,10,1.0,4,2.65,1.51,0.0,0.9202827531436925,0.0,31.0
2014,8,13,1.0,7,3.55,1.97,0.0,1.0885619528146082,0.0,36.0
2014,8,14,1.0,4,10.31,0.39,0.0,0.32930374714260047,0.0,10.0
2014,8,15,1.0,8,6.6,1.21,0.0,0.7929925155296614,0.0,26.0
2014,8,16,1.0,9,2.72,3.31,0.0,1.4609379041156565,0.0,49.0
2014,8,17,1.0,13,4.89,2.66,0.0,1.297463147413275,0.0,44.0
2014,8,18,1.0,11,6.02,1.83,0.0,1.0402767116551463,0.0,35.0
2014,8,19,1.0,16,8.29,1.93,0.0,1.0750024230289759,0.0,36.0
2014,8,20,1.0,4,6.3,0.63,0.0,0.4885800148186709,0.0,16.0
2014,8,21,5.0,7,9.76,0.72,1.6094379124341003,0.5423242908253617,37.0,17.0
2014,8,22,2.5,4,3.8,1.05,0.9162907318741551,0.7178397931503168,21.0,24.0
2014,8,23,1.0,2,4.73,0.42,0.0,0.35065687161316933,0.0,11.0
2014,8,25,3.5,4,2.99,1.34,1.252762968495368,0.85015092936961,28.999999999999996,28.000000000000004
2014,8,26,18.0,1,1.99,0.5,2.8903717578961645,0.4054651081081644,66.0,13.0
2014,8,27,5.0,8,6.64,1.2,1.6094379124341003,0.7884573603642703,37.0,26.0
2014,8,28,1.0,5,13.87,0.36,0.0,0.30748469974796055,0.0,9.0
2014,8,29,2.5,10,4.06,2.46,0.9162907318741551,1.2412685890696329,21.0,42.0
2014,8,30,1.0,9,3.44,2.62,0.0,1.2864740258376797,0.0,43.0
2014,8,31,5.5,6,2.01,2.99,1.7047480922384253,1.3837912309017721,39.0,47.0
2014,8,32,1.0,4,4.69,0.85,0.0,0.6151856390902335,0.0,20.0
2014,8,33,1.0,10,5.14,1.95,0.0,1.0818051703517284,0.0,36.0
2014,8,34,4.0,7,4.04,1.73,1.3862943611198906,1.0043016091968684,32.0,33.0
2014,8,35,1.0,3,3.08,0.97,0.0,0.6780335427498971,0.0,22.0
2014,8,37,1.0,7,4.69,1.49,0.0,0.9122827104766164,0.0,30.0
2014,8,38,1.0,18,20.3,0.89,0.0,0.6365768290715511,0.0,21.0
2014,8,39,1.0,10,8.68,1.15,0.0,0.7654678421395714,0.0,25.0
2014,8,40,1.0,14,8.98,1.56,0.0,0.9400072584914712,0.0,31.0
2014,8,41,1.0,8,2.48,3.23,0.0,1.4422019930581866,0.0,49.0
2014,8,42,1.0,5,10.29,0.49,0.0,0.3987761199573678,0.0,12.0
2014,8,43,2.0,6,5.11,1.17,0.6931471805599453,0.7747271675523681,16.0,26.0
2014,8,44,6.0,2,13.98,0.14,1.791759469228055,0.1310282624064042,41.0,3.0
2014,8,45,1.0,9,3.99,2.26,0.0,1.1817271953786161,0.0,40.0
2014,8,46,1.0,10,5.32,1.88,0.0,1.0577902941478545,0.0,35.0
2014,8,47,1.0,11,3.71,2.96,0.0,1.3762440252663892,0.0,46.0
2014,8,48,2.0,9,2.28,3.95,0.6931471805599453,1.599387576580599,16.0,54.0
2014,8,49,2.5,6,7.05,0.85,0.9162907318741551,0.6151856390902335,21.0,20.0
2014,8,50,1.0,11,6.11,1.8,0.0,1.0296194171811581,0.0,34.0
2014,8,52,3.0,1,6.04,0.17,1.0986122886681098,0.1570037488096647,25.0,4.0
2014,8,53,1.0,4,10.99,0.36,0.0,0.30748469974796055,0.0,9.0
2014,8,54,1.0,2,9.67,0.21,0.0,0.1906203596086497,0.0,5.0
2014,8,55,3.0,8,18.93,0.42,1.0986122886681098,0.35065687161316933,25.0,11.0
2014,8,56,3.0,4,23.55,0.17,1.0986122886681098,0.1570037488096647,25.0,4.0
2014,8,57,1.0,8,12.81,0.62,0.0,0.4824261492442928,0.0,15.0
2014,8,59,1.0,2,12.06,0.17,0.0,0.1570037488096647,0.0,4.0
2014,8,61,1.0,8,15.06,0.53,0.0,0.4252677354043441,0.0,13.0
2014,8,62,1.0,1,4.51,0.22,0.0,0.19885085874516517,0.0,6.0
2014,8,63,1.0,4,16.54,0.24,0.0,0.2151113796169455,0.0,6.0
2014,8,64,1.0,21,17.88,1.17,0.0,0.7747271675523681,0.0,26.0
2014,8,65,1.0,17,16.1,1.06,0.0,0.7227059828014898,0.0,24.0
2014,8,66,1.0,18,6.06,2.97,0.0,1.3787660946990992,0.0,46.0
2014,8,71,2.0,1,14.53,0.07,0.6931471805599453,0.06765864847381486,16.0,1.0
2014,8,72,3.0,12,19.75,0.61,1.0986122886681098,0.47623417899637155,25.0,15.0
2014,8,73,1.0,13,8.65,1.5,0.0,0.9162907318741551,0.0,30.0
2014,8,74,1.0,3,7.55,0.4,0.0,0.3364722366212129,0.0,10.0
2014,8,75,1.0,6,3.82,1.57,0.0,0.9439058989071285,0.0,31.0
2014,8,76,1.0,1,4.02,0.25,0.0,0.22314355131420976,0.0,6.0
2014,8,77,4.0,2,1.41,1.42,1.3862943611198906,0.883767540168595,32.0,28.999999999999996
2014,8,78,2.0,4,8.62,0.46,0.6931471805599453,0.37843643572024505,16.0,12.0
2014,9,3,1.0,4,1.33,3.01,0.0,1.3887912413184778,0.0,47.0
2014,9,4,4.0,3,5.47,0.55,1.3862943611198906,0.4382549309311553,32.0,14.000000000000002
2014,9,5,6.0,9,1.31,6.87,1.791759469228055,2.063058062429312,41.0,70.0
2014,9,8,4.0,1,12.33,0.08,1.3862943611198906,0.0769610411361284,32.0,1.0
2014,9,9,1.0,9,9.29,0.97,0.0,0.6780335427498971,0.0,22.0
2014,9,10,1.0,3,2.65,1.13,0.0,0.7561219797213337,0.0,25.0
2014,9,13,1.0,10,3.55,2.82,0.0,1.3402504226184837,0.0,45.0
2014,9,14,1.0,7,10.31,0.68,0.0,0.5187937934151676,0.0,17.0
2014,9,15,1.0,6,6.6,0.91,0.0,0.6471032420585385,0.0,21.0
2014,9,16,2.0,8,2.72,2.94,0.6931471805599453,1.3711807233098425,16.0,46.0
2014,9,17,1.5,6,4.89,1.23,0.4054651081081644,0.8020015854720274,9.0,26.0
2014,9,18,4.0,11,6.02,1.83,1.3862943611198906,1.0402767116551463,32.0,35.0
2014,9,19,4.0,6,8.29,0.72,1.3862943611198906,0.5423242908253617,32.0,17.0
2014,9,20,6.5,6,6.3,0.95,1.8718021769015913,0.6678293725756554,43.0,22.0
2014,9,21,3.0,6,9.76,0.61,1.0986122886681098,0.47623417899637155,25.0,15.0
2014,9,22,1.0,2,3.8,0.53,0.0,0.4252677354043441,0.0,13.0
2014,9,23,1.0,4,4.73,0.85,0.0,0.6151856390902335,0.0,20.0
2014,9,25,1.0,7,2.99,2.34,0.0,1.205970806988609,0.0,40.0
2014,9,26,1.5,8,1.99,4.02,0.4054651081081644,1.6134299337036377,9.0,55.00000000000001
2014,9,27,5.0,5,6.64,0.75,1.6094379124341003,0.5596157879354227,37.0,18.0
2014,9,28,1.0,9,13.87,0.65,0.0,0.5007752879124892,0.0,16.0
2014,9,29,6.0,2,4.06,0.49,1.791759469228055,0.3987761199573678,41.0,12.0
2014,9,30,3.0,15,3.44,4.36,1.0986122886681098,1.6789639750827108,25.0,56.99999999999999
2014,9,31,1.0,1,2.01,0.5,0.0,0.4054651081081644,0.0,13.0
2014,9,32,1.0,1,4.69,0.21,0.0,0.1906203596086497,0.0,5.0
2014,9,33,1.0,7,5.14,1.36,0.0,0.8586616190375188,0.0,28.000000000000004
2014,9,34,1.0,6,4.04,1.49,0.0,0.9122827104766164,0.0,30.0
2014,9,37,2.0,5,4.69,1.07,0.6931471805599453,0.7275486072772779,16.0,24.0
2014,9,38,1.0,9,20.3,0.44,0.0,0.36464311358790924,0.0,11.0
2014,9,39,1.0,6,8.68,0.69,0.0,0.5247285289349821,0.0,17.0
2014,9,40,4.0,4,8.98,0.45,1.3862943611198906,0.371563556432483,32.0,12.0
2014,9,41,2.5,2,2.48,0.81,0.9162907318741551,0.5933268452777344,21.0,19.0
2014,9,42,2.5,6,10.29,0.58,0.9162907318741551,0.4574248470388755,21.0,15.0
2014,9,43,1.5,4,5.11,0.78,0.4054651081081644,0.5766133643039938,9.0,19.0
2014,9,44,3.5,4,13.98,0.29,1.252762968495368,0.25464221837358075,28.999999999999996,7.000000000000001
2014,9,45,1.0,7,3.99,1.75,0.0,1.0116009116784799,0.0,34.0
2014,9,46,4.0,11,5.32,2.07,1.3862943611198906,1.1216775615991057,32.0,38.0
2014,9,47,4.0,6,3.71,1.62,1.3862943611198906,0.9631743177730056,32.0,32.0
2014,9,48,1.0,3,2.28,1.32,0.0,0.8415671856782188,0.0,28.000000000000004
2014,9,49,2.5,6,7.05,0.85,0.9162907318741551,0.6151856390902335,21.0,20.0
2014,9,50,1.0,6,6.11,0.98,0.0,0.6830968447064438,0.0,22.0
2014,9,51,1.0,1,17.84,0.06,0.0,0.058268908123975824,0.0,1.0
2014,9,52,1.0,1,6.04,0.17,0.0,0.1570037488096647,0.0,4.0
2014,9,54,1.0,3,9.67,0.31,0.0,0.2700271372130602,0.0,8.0
2014,9,55,5.0,4,18.93,0.21,1.6094379124341003,0.1906203596086497,37.0,5.0
2014,9,56,8.0,2,23.55,0.08,2.0794415416798357,0.0769610411361284,47.0,1.0
2014,9,57,4.0,6,12.81,0.47,1.3862943611198906,0.3852624007906449,32.0,12.0
2014,9,58,1.0,3,2.28,1.32,0.0,0.8415671856782188,0.0,28.000000000000004
2014,9,59,1.0,1,12.06,0.08,0.0,0.0769610411361284,0.0,1.0
2014,9,61,1.0,6,15.06,0.4,0.0,0.3364722366212129,0.0,10.0
2014,9,63,1.0,5,16.54,0.3,0.0,0.26236426446749106,0.0,8.0
2014,9,64,1.5,12,17.88,0.67,0.4054651081081644,0.5128236264286637,9.0,16.0
2014,9,65,1.0,11,16.1,0.68,0.0,0.5187937934151676,0.0,17.0
2014,9,66,1.0,8,6.06,1.32,0.0,0.8415671856782188,0.0,28.000000000000004
2014,9,67,1.0,3,3.76,0.8,0.0,0.5877866649021191,0.0,19.0
2014,9,71,2.5,2,14.53,0.14,0.9162907318741551,0.1310282624064042,21.0,3.0
2014,9,72,1.5,2,19.75,0.1,0.4054651081081644,0.09531017980432493,9.0,2.0
2014,9,73,1.0,5,8.65,0.58,0.0,0.4574248470388755,0.0,15.0
2014,9,74,5.0,3,7.55,0.4,1.6094379124341003,0.3364722366212129,37.0,10.0
2014,9,75,1.0,1,3.82,0.26,0.0,0.23111172096338664,0.0,7.000000000000001
2014,9,76,1.0,7,4.02,1.74,0.0,1.007957920399979,0.0,34.0
2014,9,77,1.0,1,1.41,0.71,0.0,0.5364933705145685,0.0,17.0
2014,9,78,1.0,4,8.62,0.46,0.0,0.37843643572024505,0.0,12.0
2014,10,3,1.0,1,1.33,0.75,0.0,0.5596157879354227,0.0,18.0
2014,10,4,4.0,3,5.47,0.55,1.3862943611198906,0.4382549309311553,32.0,14.000000000000002
2014,10,5,4.0,2,1.31,1.53,1.3862943611198906,0.928219302739429,32.0,31.0
2014,10,8,32.0,1,12.33,0.08,3.4657359027997265,0.0769610411361284,79.0,1.0
2014,10,9,2.5,12,9.29,1.29,0.9162907318741551,0.8285518175661483,21.0,27.0
2014,10,10,3.5,8,2.65,3.02,1.252762968495368,1.3912819026309295,28.999999999999996,47.0
2014,10,13,3.5,6,3.55,1.69,1.252762968495368,0.9895411936137477,28.999999999999996,33.0
2014,10,14,1.0,7,10.31,0.68,0.0,0.5187937934151676,0.0,17.0
2014,10,15,1.0,6,6.6,0.91,0.0,0.6471032420585385,0.0,21.0
2014,10,16,1.0,9,2.72,3.31,0.0,1.4609379041156565,0.0,49.0
2014,10,17,1.0,7,4.89,1.43,0.0,0.887891257352457,0.0,28.999999999999996
2014,10,18,1.0,7,6.02,1.16,0.0,0.7701082216960737,0.0,25.0
2014,10,19,2.0,13,8.29,1.57,0.6931471805599453,0.9439058989071285,16.0,31.0
2014,10,20,1.0,3,6.3,0.48,0.0,0.3920420877760237,0.0,12.0
2014,10,21,1.0,1,9.76,0.1,0.0,0.09531017980432493,0.0,2.0
2014,10,22,1.0,4,3.8,1.05,0.0,0.7178397931503168,0.0,24.0
2014,10,23,4.0,6,4.73,1.27,1.3862943611198906,0.8197798314933114,32.0,27.0
2014,10,25,4.0,3,2.99,1.0,1.3862943611198906,0.6931471805599453,32.0,23.0
2014,10,26,3.0,3,1.99,1.51,1.0986122886681098,0.9202827531436925,25.0,31.0
2014,10,27,3.0,4,6.64,0.6,1.0986122886681098,0.47000362924573563,25.0,15.0
2014,10,28,1.0,11,13.87,0.79,0.0,0.5822156198526637,0.0,19.0
2014,10,29,3.0,7,4.06,1.72,1.0986122886681098,1.000631880307906,25.0,33.0
2014,10,30,3.0,7,3.44,2.03,1.0986122886681098,1.1085626195212777,25.0,37.0
2014,10,31,3.0,4,2.01,1.99,1.0986122886681098,1.095273387402595,25.0,37.0
2014,10,32,3.0,3,4.69,0.64,1.0986122886681098,0.4946962418361071,25.0,16.0
2014,10,33,5.0,7,5.14,1.36,1.6094379124341003,0.8586616190375188,37.0,28.000000000000004
2014,10,34,1.0,6,4.04,1.49,0.0,0.9122827104766164,0.0,30.0
2014,10,35,11.0,1,3.08,0.32,2.3978952727983707,0.27763173659827955,55.00000000000001,8.0
2014,10,37,3.0,9,4.69,1.92,1.0986122886681098,1.0715836162801904,25.0,36.0
2014,10,38,1.0,7,20.3,0.34,0.0,0.29266961396282004,0.0,9.0
2014,10,39,1.0,8,8.68,0.92,0.0,0.6523251860396901,0.0,21.0
2014,10,40,1.5,6,8.98,0.67,0.4054651081081644,0.5128236264286637,9.0,16.0
2014,10,41,1.0,10,2.48,4.03,0.0,1.6154199841116479,0.0,55.00000000000001
2014,10,42,1.0,5,10.29,0.49,0.0,0.3987761199573678,0.0,12.0
2014,10,43,1.0,2,5.11,0.39,0.0,0.32930374714260047,0.0,10.0
2014,10,44,1.0,6,13.98,0.43,0.0,0.3576744442718159,0.0,11.0
2014,10,45,3.0,6,3.99,1.5,1.0986122886681098,0.9162907318741551,25.0,30.0
2014,10,46,1.0,15,5.32,2.82,0.0,1.3402504226184837,0.0,45.0
2014,10,47,4.0,11,3.71,2.96,1.3862943611198906,1.3762440252663892,32.0,46.0
2014,10,48,1.0,7,2.28,3.07,0.0,1.4036429994545037,0.0,47.0
2014,10,49,2.5,10,7.05,1.42,0.9162907318741551,0.883767540168595,21.0,28.999999999999996
2014,10,50,1.0,5,6.11,0.82,0.0,0.5988365010887039,0.0,19.0
2014,10,51,1.0,2,17.84,0.11,0.0,0.10436001532424286,0.0,2.0
2014,10,53,3.0,3,10.99,0.27,1.0986122886681098,0.23901690047049992,25.0,7.000000000000001
2014,10,54,8.0,1,9.67,0.1,2.0794415416798357,0.09531017980432493,47.0,2.0
2014,10,55,1.0,3,18.93,0.16,0.0,0.14842000511827322,0.0,4.0
2014,10,56,1.5,2,23.55,0.08,0.4054651081081644,0.0769610411361284,9.0,1.0
2014,10,57,1.0,7,12.81,0.55,0.0,0.4382549309311553,0.0,14.000000000000002
2014,10,58,7.0,1,2.28,0.44,1.9459101490553132,0.36464311358790924,44.0,11.0
2014,10,59,6.0,1,12.06,0.08,1.791759469228055,0.0769610411361284,41.0,1.0
2014,10,61,1.0,8,15.06,0.53,0.0,0.4252677354043441,0.0,13.0
2014,10,62,1.0,3,4.51,0.67,0.0,0.5128236264286637,0.0,16.0
2014,10,63,1.0,5,16.54,0.3,0.0,0.26236426446749106,0.0,8.0
2014,10,64,1.0,13,17.88,0.73,0.0,0.5481214085096876,0.0,18.0
2014,10,65,4.0,11,16.1,0.68,1.3862943611198906,0.5187937934151676,32.0,17.0
2014,10,66,4.0,3,6.06,0.5,1.3862943611198906,0.4054651081081644,32.0,13.0
2014,10,67,3.0,2,3.76,0.53,1.0986122886681098,0.4252677354043441,25.0,13.0
2014,10,71,3.0,2,14.53,0.14,1.0986122886681098,0.1310282624064042,25.0,3.0
2014,10,72,2.0,5,19.75,0.25,0.6931471805599453,0.22314355131420976,16.0,6.0
2014,10,73,1.0,5,8.65,0.58,0.0,0.4574248470388755,0.0,15.0
2014,10,74,5.0,2,7.55,0.26,1.6094379124341003,0.23111172096338664,37.0,7.000000000000001
2014,10,75,1.0,2,3.82,0.52,0.0,0.41871033485818504,0.0,13.0
2014,10,76,2.0,3,4.02,0.75,0.6931471805599453,0.5596157879354227,16.0,18.0
2014,11,3,1.0,2,1.33,1.5,0.0,0.9162907318741551,0.0,30.0
2014,11,4,1.0,7,5.47,1.28,0.0,0.8241754429663495,0.0,27.0
2014,11,5,5.0,4,1.31,3.05,1.6094379124341003,1.3987168811184478,37.0,47.0
2014,11,8,7.0,3,12.33,0.24,1.9459101490553132,0.2151113796169455,44.0,6.0
2014,11,9,6.0,9,9.29,0.97,1.791759469228055,0.6780335427498971,41.0,22.0
2014,11,10,5.0,3,2.65,1.13,1.6094379124341003,0.7561219797213337,37.0,25.0
2014,11,13,4.0,7,3.55,1.97,1.3862943611198906,1.0885619528146082,32.0,36.0
2014,11,14,1.0,5,10.31,0.48,0.0,0.3920420877760237,0.0,12.0
2014,11,15,9.0,4,6.6,0.61,2.1972245773362196,0.47623417899637155,50.0,15.0
2014,11,16,1.0,6,2.72,2.21,0.0,1.1662709371419244,0.0,39.0
2014,11,17,6.0,6,4.89,1.23,1.791759469228055,0.8020015854720274,41.0,26.0
2014,11,18,1.0,7,6.02,1.16,0.0,0.7701082216960737,0.0,25.0
2014,11,19,4.0,10,8.29,1.21,1.3862943611198906,0.7929925155296614,32.0,26.0
2014,11,20,1.5,2,6.3,0.32,0.4054651081081644,0.27763173659827955,9.0,8.0
2014,11,21,2.0,6,9.76,0.61,0.6931471805599453,0.47623417899637155,16.0,15.0
2014,11,22,1.0,4,3.8,1.05,0.0,0.7178397931503168,0.0,24.0
2014,11,23,4.0,3,4.73,0.63,1.3862943611198906,0.4885800148186709,32.0,16.0
2014,11,25,1.0,4,2.99,1.34,0.0,0.85015092936961,0.0,28.000000000000004
2014,11,26,4.0,5,1.99,2.51,1.3862943611198906,1.2556160374777743,32.0,42.0
2014,11,27,4.5,6,6.64,0.9,1.5040773967762742,0.6418538861723947,34.0,21.0
2014,11,28,2.5,4,13.87,0.29,0.9162907318741551,0.25464221837358075,21.0,7.000000000000001
2014,11,29,4.0,2,4.06,0.49,1.3862943611198906,0.3987761199573678,32.0,12.0
2014,11,30,1.5,6,3.44,1.74,0.4054651081081644,1.007957920399979,9.0,34.0
2014,11,31,1.0,5,2.01,2.49,0.0,1.2499017362143359,0.0,42.0
2014,11,32,1.0,2,4.69,0.43,0.0,0.3576744442718159,0.0,11.0
2014,11,33,1.0,5,5.14,0.97,0.0,0.6780335427498971,0.0,22.0
2014,11,34,3.0,5,4.04,1.24,1.0986122886681098,0.8064758658669485,25.0,27.0
2014,11,35,4.0,5,3.08,1.62,1.3862943611198906,0.9631743177730056,32.0,32.0
2014,11,37,4.0,8,4.69,1.71,1.3862943611198906,0.9969486348916096,32.0,33.0
2014,11,38,3.5,6,20.3,0.3,1.252762968495368,0.26236426446749106,28.999999999999996,8.0
2014,11,39,2.0,9,8.68,1.04,0.6931471805599453,0.712949807856125,16.0,23.0
2014,11,40,1.5,10,8.98,1.11,0.4054651081081644,0.7466879474879753,9.0,25.0
2014,11,41,3.0,7,2.48,2.82,1.0986122886681098,1.3402504226184837,25.0,45.0
2014,11,42,4.0,4,10.29,0.39,1.3862943611198906,0.32930374714260047,32.0,10.0
2014,11,43,1.0,4,5.11,0.78,0.0,0.5766133643039938,0.0,19.0
2014,11,44,1.0,2,13.98,0.14,0.0,0.1310282624064042,0.0,3.0
2014,11,45,5.0,3,3.99,0.75,1.6094379124341003,0.5596157879354227,37.0,18.0
2014,11,46,4.0,7,5.32,1.32,1.3862943611198906,0.8415671856782188,32.0,28.000000000000004
2014,11,47,4.0,4,3.71,1.08,1.3862943611198906,0.7323678937132266,32.0,24.0
2014,11,48,4.0,5,2.28,2.19,1.3862943611198906,1.1600209167967532,32.0,39.0
2014,11,49,5.0,7,7.05,0.99,1.6094379124341003,0.688134638736401,37.0,23.0
2014,11,50,7.0,5,6.11,0.82,1.9459101490553132,0.5988365010887039,44.0,19.0
2014,11,51,1.0,4,17.84,0.22,0.0,0.19885085874516517,0.0,6.0
2014,11,53,1.0,1,10.99,0.09,0.0,0.08617769624105241,0.0,2.0
2014,11,54,4.0,1,9.67,0.1,1.3862943611198906,0.09531017980432493,32.0,2.0
2014,11,55,4.5,4,18.93,0.21,1.5040773967762742,0.1906203596086497,34.0,5.0
2014,11,56,9.0,3,23.55,0.13,2.1972245773362196,0.12221763272424911,50.0,3.0
2014,11,57,3.0,3,12.81,0.23,1.0986122886681098,0.20701416938432612,25.0,6.0
2014,11,59,1.0,6,12.06,0.5,0.0,0.4054651081081644,0.0,13.0
2014,11,61,2.5,2,15.06,0.13,0.9162907318741551,0.12221763272424911,21.0,3.0
2014,11,62,9.0,1,4.51,0.22,2.1972245773362196,0.19885085874516517,50.0,6.0
2014,11,63,1.0,2,16.54,0.12,0.0,0.11332868530700327,0.0,3.0
2014,11,64,3.5,10,17.88,0.56,1.252762968495368,0.44468582126144574,28.999999999999996,14.000000000000002
2014,11,65,1.0,13,16.1,0.81,0.0,0.5933268452777344,0.0,19.0
2014,11,66,1.0,12,6.06,1.98,0.0,1.091923300517313,0.0,37.0
2014,11,67,7.0,1,3.76,0.27,1.9459101490553132,0.23901690047049992,44.0,7.000000000000001
2014,11,72,2.0,7,19.75,0.35,0.6931471805599453,0.30010459245033816,16.0,9.0
2014,11,73,5.0,5,8.65,0.58,1.6094379124341003,0.4574248470388755,37.0,15.0
